bookkeeping,category,child_dialect_count,child_family_count,child_language_count,description,family_pk,father_pk,hid,id,jsondata,latitude,level,longitude,macroareas,markup_description,name,newick,pk
False,Spoken L1 Language,0,0,0,,198,1367,soq,kana1288,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://grambank.clld.org/languages/kana1288"", ""label"": ""Kanasi""}, {""url"": ""https://en.wikipedia.org/wiki/Kanasi_language"", ""label"": null}, {""url"": ""https://www.wikidata.org/entity/Q11732656"", ""label"": null}], ""meds"": [[""553619"", ""grammar_sketch"", 1990, 111, ""Royer, Gottlieb and Royer, Margarita 1990""], [""94148"", ""grammar_sketch"", 1986, 27, ""Pappenhagen, Ronald W. 1986""], [""121251"", ""wordlist_or_less"", 1913, 1, ""Anonymous, {} 1913""]]}",-10.1658,language,149.751,Papunesia,,Kanasi,'Kanasi [kana1288][soq]-l-':1,2708
False,Spoken L1 Language,0,0,0,,198,1367,gnm,ginu1240,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://www.wikidata.org/entity/Q11732210"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Ginuman_language"", ""label"": null}], ""meds"": [[""157557"", ""wordlist_or_less"", 1975, 1, ""Tom E. Dutton 1975""]]}",-10.0298,language,149.7,Papunesia,,Ginuman,'Ginuman [ginu1240][gnm]-l-':1,2709
False,Spoken L1 Language,0,0,0,,205,1383,NOCODE_Southern-Gumuz,sout3236,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://grambank.clld.org/languages/sout3236"", ""label"": ""Southern Gumuz""}], ""meds"": [[""303296"", ""grammar"", 2012, 253, ""Ahland, Colleen Anne 2012""], [""142871"", ""grammar_sketch"", 1997, 66, ""Uzar, Henning 1997""], [""119372"", ""grammar_sketch"", 1989, 37, ""Uzar, Henning 1989""], [""76845"", ""wordlist_or_less"", 1953, 5, ""Haberland, Eike 1953""]]}",9.98,language,35.51,Africa,,Southern Gumuz,'Southern Gumuz [sout3236]-l-':1,2747
False,Spoken L1 Language,19,0,0,,205,1383,guk,gumu1244,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://lexibank.clld.org/languages/johanssonsoundsymbolic-Gumuz"", ""label"": ""Gumuz""}, {""url"": ""https://wals.info/languoid/lect/wals_code_gmz"", ""label"": ""Gumuz""}, {""url"": ""https://grambank.clld.org/languages/gumu1244"", ""label"": ""Northern Gumuz""}, {""url"": ""https://en.wikipedia.org/wiki/Gumuz_language"", ""label"": null}, {""url"": ""https://phoible.org/languages/gumu1244"", ""label"": null}, {""url"": ""https://www.wikidata.org/entity/Q2396970"", ""label"": null}], ""meds"": [[""303296"", ""grammar"", 2012, 253, ""Ahland, Colleen Anne 2012""], [""300382"", ""grammar_sketch"", 2010, 134, ""Innocenti, Marco 2010""], [""121161"", ""grammar_sketch"", 1979, 32, ""Bender, Lionel M. 1979""], [""117618"", ""phonology_or_text"", 1947, 0, ""Gasparini, Armido 1947""], [""75546"", ""wordlist_or_less"", 1920, 35, ""Rossini, Carlo Conti 1920""], [""103070"", ""wordlist_or_less"", 1814, 20, ""Salt, Henry 1814""]]}",11.05,language,35.93,Africa,,Northern Gumuz,"('Agalo [agal1241]':1,'Dakunza [daku1239]':1,'Dekoka [deko1238]':1,'Dewiya [dewi1238]':1,'Disoha [diso1238]':1,'Gombo [gomb1250]':1,'Guba [guba1245]':1,'Jemhwa [jemh1238]':1,'Kukwaya [kukw1235]':1,('Dibate [diba1240]':1,'Mandura [mand1427]':1,'Metemma [mete1238]':1)'Mandura-Dibate-Metemma [mand1426]':1,'Modea [mode1250]':1,'Sai [saii1240]':1,'Sese {Gumuz} [sese1245]':1,'Sirba [sirb1238]':1,'Wenbera [wenb1238]':1,'Yaso [yaso1238]':1)'Northern Gumuz [gumu1244][guk]-l-':1",2748
False,Spoken L1 Language,1,0,0,,206,1385,ghs,guhu1244,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://grambank.clld.org/languages/guhu1244"", ""label"": ""Guhu-Samane""}, {""url"": ""https://lexibank.clld.org/languages/johanssonsoundsymbolic-Guhusamane"", ""label"": ""Guhu-Samane""}, {""url"": ""https://wals.info/languoid/lect/wals_code_guh"", ""label"": ""Guhu-Samane""}, {""url"": ""https://en.wikipedia.org/wiki/Guhu-Samane_language"", ""label"": null}, {""url"": ""https://www.wikidata.org/entity/Q11732219"", ""label"": null}], ""meds"": [[""319766"", ""grammar_sketch"", 2013, 83, ""Titus Gamudze and Tom Hadzata and Phil King 2013""], [""114537"", ""grammar_sketch"", 1975, 45, ""Richert, Ernest L. 1975""], [""91199"", ""phonology_or_text"", 1972, 7, ""Richert, Ernest and Marjorie Richert 1972""], [""302762"", ""wordlist_or_less"", 1915, 2, ""Chinnery, E. W. P. and Wilfrid N. Beaver 1915""]]}",-7.99922,language,147.228,Papunesia,,Guhu-Samane,('Sekare [seka1249]':1)'Guhu-Samane [guhu1244][ghs]-l-':1,2750
False,Spoken L1 Language,2,0,0,,206,1390,nbq,ngge1241,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://grambank.clld.org/languages/ngge1241"", ""label"": ""Nggem""}, {""url"": ""https://en.wikipedia.org/wiki/Nggem_language"", ""label"": null}, {""url"": ""https://www.wikidata.org/entity/Q12952956"", ""label"": null}], ""meds"": [[""159159"", ""grammar"", 2002, 230, ""Etherington, Paul Anthony 2002""], [""126282"", ""wordlist_or_less"", 1940, 17, ""De Redactie 1940""]]}",-3.62735,language,139.011,Papunesia,,Nggem,"('Eastern Nggem [east2888]':1,'Western Nggem [west2989]':1)'Nggem [ngge1241][nbq]-l-':1",2763
False,Spoken L1 Language,7,0,0,,206,1390,wno,wano1243,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://endangeredlanguages.com/lang/2800"", ""label"": ""Wano""}, {""url"": ""https://www.wikidata.org/entity/Q3566166"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Wano_language"", ""label"": null}], ""meds"": [[""547774"", ""long_grammar"", 2017, 630, ""Willem Burung 2017""], [""88478"", ""phonology_or_text"", 2007, 51, ""Willem Burung 2007""], [""94763"", ""wordlist_or_less"", 1977, 1, ""Gordon F. Larson 1977""], [""477099"", ""wordlist_or_less"", 1911, 373, ""Migeod, F. W. H. 1911""]]}",-3.47858,language,137.678,Papunesia,,Wano,"(('Acodi [acod1234]':1,'Dumo [dumo1239]':1,'Kiagai [kiag1234]':1)'Eastern Wano [east2809]':1,('Mbowid [mbow1247]':1,'Puduk [pudu1234]':1)'Western Wano [west2885]':1)'Wano [wano1243][wno]-l-':1",2765
False,Spoken L1 Language,1,0,0,,206,1393,mnz,moni1261,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://www.wikidata.org/entity/Q6899857"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Moni_language"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_mni"", ""label"": ""Moni""}], ""meds"": [[""122768"", ""grammar_sketch"", 1959, 63, ""Drabbe, Peter 1959""], [""53467"", ""grammar_sketch"", 1958, 26, ""Gordon F. Larson and Mildred O. Larson 1958""], [""91959"", ""grammar_sketch"", 1949, 11, ""Petrus Drabbe 1949""], [""301351"", ""wordlist_or_less"", 1938, 121, ""van Eechoud, J. P. K. 1938""]]}",-3.72962,language,136.886,Papunesia,,Moni,('Awembak [awem1238]':1)'Moni [moni1261][mnz]-l-':1,2771
False,Spoken L1 Language,0,0,0,,209,1398,cob,chic1271,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://www.wikidata.org/entity/Q3307204"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Chicomuceltec_language"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_cec"", ""label"": ""Chicomuceltec""}], ""meds"": [[""109784"", ""phonology_or_text"", 2003, 56, ""Elizabeth Norcliffe 2003""], [""116186"", ""wordlist_or_less"", 1955, 29, ""G\u00fcnter Zimmermann 1955""], [""319372"", ""wordlist_or_less"", 1897, 22, ""Carl Sapper 1897""]]}",15.6078,language,-91.2869,North America,,Chicomuceltec,'Chicomuceltec [chic1271][cob]-l-':1,2779
False,Spoken L1 Language,0,0,0,,209,1398,hus,huas1242,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://endangeredlanguages.com/lang/2085"", ""label"": ""Huastec""}, {""url"": ""https://grambank.clld.org/languages/huas1242"", ""label"": ""Huastec""}, {""url"": ""https://wals.info/languoid/lect/wals_code_htc"", ""label"": ""Huastec""}, {""url"": ""https://en.wikipedia.org/wiki/Huastec_language"", ""label"": null}, {""url"": ""https://phoible.org/languages/huas1242"", ""label"": null}, {""url"": ""https://www.wikidata.org/entity/Q35573"", ""label"": null}], ""meds"": [[""162940"", ""long_grammar"", 1988, 795, ""Edmonson, Barbara Wedemeyer 1988""], [""323167"", ""grammar_sketch"", 1711, 248, ""Bernardo de Quir\u00f3s, Seberino 2013 [1711]""]]}",21.6153,language,-98.5028,North America,,Huastec,'Huastec [huas1242][hus]-l-':1,2780
False,Spoken L1 Language,0,0,0,,213,1401,ysr,sire1246,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://endangeredlanguages.com/lang/10829"", ""label"": ""Sirenikski""}, {""url"": ""https://en.wikipedia.org/wiki/Sirenik_language"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_ysi"", ""label"": ""Yupik (Sirenik)""}, {""url"": ""https://www.wikidata.org/entity/Q28156"", ""label"": null}], ""meds"": [[""34285"", ""grammar_sketch"", 2000, 308, ""N. Vaxtin 2000""], [""155168"", ""grammar_sketch"", 1964, 110, ""Georgij I. Menov\u0161\u010dikov 1964""]]}",64.5192,language,-173.925,Eurasia,,Old Sirenik,'Old Sirenik [sire1246][ysr]-l-':1,2782
False,Spoken L1 Language,0,0,0,,213,1402,mud,medn1235,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://en.wikipedia.org/wiki/Mednyj_Aleut_language"", ""label"": null}, {""url"": ""https://endangeredlanguages.com/lang/673"", ""label"": ""Mednyj Aleut""}, {""url"": ""https://www.wikidata.org/entity/Q1977419"", ""label"": null}], ""meds"": [[""13113"", ""grammar_sketch"", 1997, 20, ""Sarah G. Thomason 1997""], [""42407"", ""grammar_sketch"", 1994, 18, ""Sekerina, Irina A. 1994""], [""320126"", ""grammar_sketch"", 1988, 14, ""Evgenij V. Golovko 1988, 1989""], [""579113"", ""wordlist_or_less"", 1983, 9, ""Asinovskij, A. S. and Nikolai B. Vakhtin and Golovko, Evgenij V. 1983""]]}",54.6601,language,167.782,Eurasia,,Mednyj Aleut,'Mednyj Aleut [medn1235][mud]-l-':1,2784
False,Spoken L1 Language,2,0,0,,213,1402,ale,aleu1260,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://endangeredlanguages.com/lang/671"", ""label"": ""Aleut""}, {""url"": ""https://grambank.clld.org/languages/aleu1260"", ""label"": ""Aleut""}, {""url"": ""https://lexibank.clld.org/languages/northeuralex-ale"", ""label"": ""Aleut""}, {""url"": ""https://wals.info/languoid/lect/wals_code_ale"", ""label"": ""Aleut""}, {""url"": ""https://wals.info/languoid/lect/wals_code_aea"", ""label"": ""Aleut (Eastern)""}, {""url"": ""https://en.wikipedia.org/wiki/Aleut_language"", ""label"": null}, {""url"": ""https://phoible.org/languages/aleu1260"", ""label"": null}, {""url"": ""https://www.wikidata.org/entity/Q27210"", ""label"": null}], ""meds"": [[""9575"", ""long_grammar"", 1997, 373, ""Knut Bergsland 1997""], [""19356"", ""grammar"", 1944, 172, ""Geoghegan, Richard Henry 1944""], [""173313"", ""grammar"", 1941, 0, ""Ransom, Jay Ellis 1941""], [""173275"", ""grammar"", 1930, 0, ""Jochelson, Waldemar [Iokhel'son, Vladimir] 1930""], [""173265"", ""grammar"", 1919, 0, ""Jochelson, Waldemar [Iokhel'son, Vladimir] 1919""], [""173613"", ""grammar"", 1889, 0, ""Turner, Lucien M 1889""], [""302784"", ""grammar"", 1879, 0, ""Henri, Victor 1879""], [""173158"", ""grammar_sketch"", 1846, 136, ""Veniaminov, Ivan 1846""], [""173165"", ""grammar_sketch"", 1840, 0, ""Netsvetov, Iakov G 1840""], [""173126"", ""grammar_sketch"", 1811, 0, ""Pallas, Peter Simon 1811""], [""173181"", ""phonology_or_text"", 1799, 0, ""Billings, Joseph. and Karzhavin. (translator) 1799""], [""326094"", ""wordlist_or_less"", 1784, 2, ""James Cook 1784""], [""173133"", ""wordlist_or_less"", 1778, 0, ""Samwell, David 1778""], [""173129"", ""wordlist_or_less"", 1777, 0, ""Pallas, Peter Simon 1777""], [""173128"", ""wordlist_or_less"", 1745, 0, ""Various Authors 1745""], [""173237"", ""wordlist_or_less"", 1741, 0, ""Bering, Vitus Jonassen 1741""]]}",52.1228,language,-174.29,North America,,Aleut,"('Eastern Aleut [east2533]':1,'Western Aleut [west2616]':1)'Aleut [aleu1260][ale]-l-':1",2785
False,Spoken L1 Language,1,0,0,,216,1407,ayo,ayor1240,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://endangeredlanguages.com/lang/685"", ""label"": ""Ayoreo""}, {""url"": ""https://lexibank.clld.org/languages/johanssonsoundsymbolic-Ayoreo"", ""label"": ""Ayoreo""}, {""url"": ""https://wals.info/languoid/lect/wals_code_ayr"", ""label"": ""Ayoreo""}, {""url"": ""https://en.wikipedia.org/wiki/Ayoreo_language"", ""label"": null}, {""url"": ""https://phoible.org/languages/ayor1240"", ""label"": null}, {""url"": ""https://www.wikidata.org/entity/Q56634"", ""label"": null}], ""meds"": [[""683026"", ""grammar_sketch"", 2016, 175, ""Maxine Morarie 2016""], [""91082"", ""grammar_sketch"", 1963, 146, ""Branka J. Susnik 1963""], [""10106"", ""wordlist_or_less"", 1961, 12, ""Lussagnet, Suzanne 1961, 1962""], [""135832"", ""wordlist_or_less"", 1931, 7, ""Loukotka, \u010cestm\u00edr 1931""]]}",-19.220055,language,-60.217495,South America,,Ayoreo,('Tsiracua [tsir1238]':1)'Ayoreo [ayor1240][ayo]-l-':1,2788
False,Spoken L1 Language,0,0,0,,216,1407,NOCODE_Zamuco,zamu1245,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://www.wikidata.org/entity/Q12645537"", ""label"": null}], ""meds"": [[""89010"", ""grammar_sketch"", 1745, 59, ""Suzanne Lussagnet 1958 [1745]""]]}",-18.910444,language,-59.439698,South America,,Zamuco,'Zamuco [zamu1245]-l-':1,2789
False,Spoken L1 Language,3,0,0,,218,1410,aom,omie1241,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://en.wikipedia.org/wiki/%C3%96mie_language"", ""label"": null}, {""url"": ""https://www.wikidata.org/entity/Q8078975"", ""label"": null}, {""url"": ""https://grambank.clld.org/languages/omie1241"", ""label"": ""\u00d6mie""}, {""url"": ""https://lexibank.clld.org/languages/transnewguineaorg-omie"", ""label"": ""\u00d6mie""}, {""url"": ""https://wals.info/languoid/lect/wals_code_omi"", ""label"": ""\u00d6mie""}], ""meds"": [[""89697"", ""grammar_sketch"", 1975, 86, ""Austing, John F. and Randolph Upia 1975""], [""475541"", ""grammar_sketch"", 1969, 11, ""Dutton, Thomas Edward 1969""]]}",-9.03136,language,148.107,Papunesia,,Ömie,"('Asapa [asap1239]':1,'Gora-Bomahouji [gora1266]':1,'Zuwadza [zuwa1238]':1)'Ömie [omie1241][aom]-l-':1",2792
False,Spoken L1 Language,14,0,0,,218,1410,mcq,esee1247,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://grambank.clld.org/languages/esee1247"", ""label"": ""Ese""}, {""url"": ""https://lexibank.clld.org/languages/transnewguineaorg-ese"", ""label"": ""Ese""}, {""url"": ""https://en.wikipedia.org/wiki/Ese_language"", ""label"": null}, {""url"": ""https://www.wikidata.org/entity/Q5397551"", ""label"": null}], ""meds"": [[""131429"", ""grammar_sketch"", 1970, 78, ""James Parlier 1970""], [""475541"", ""grammar_sketch"", 1969, 11, ""Dutton, Thomas Edward 1969""], [""114175"", ""phonology_or_text"", 1964, 8, ""Parlier, James 1964""], [""301436"", ""phonology_or_text"", 1963, 0, ""Parlier, Jim and Judy Parlier 2008 [1963]""], [""325608"", ""wordlist_or_less"", 1915, 1, ""A. Liston-Blyth 1915""], [""309606"", ""wordlist_or_less"", 1911, 1, ""W. M. Strong 1911""]]}",-9.09451,language,148.376,Papunesia,,Ese,"('Afore [afor1239]':1,'Akabafa [akab1250]':1,'Averi [aver1239]':1,'Chimona [chim1299]':1,'Dea {Ese} [deaa1243]':1,'Jimuni [jimu1237]':1,'Karira [kari1308]':1,'Mesari [mesa1247]':1,'Minjori [minj1241]':1,'Muaturaina [muat1238]':1,'Nami [nami1257]':1,'Numba [numb1248]':1,'Oko {Papua New Guinea} [okoo1246]':1,'Wakue [waku1239]':1)'Ese [esee1247][mcq]-l-':1",2793
False,Spoken L1 Language,2,0,0,,220,1414,NOCODE_Buena-Vista-Yokuts,buen1244,"{""iso_retirement"": null, ""ethnologue_comment"": {""isohid"": ""NOCODE_Buena-Vista-Yokuts"", ""comment_type"": ""missing"", ""ethnologue_versions"": [""E16"", ""E17"", ""E18"", ""E19"", ""E20"", ""E21"", ""E22"", ""E23"", ""E24"", ""E25"", ""E26"", ""E27"", ""E28""], ""comment"": ""E16/E17/E18/E19/E20/E21/E22/E23/E24/E25/E26/E27/E28 has a Yokuts [yok] entry which subsumes ``many subvarieties''.\nHowever, careful analysis of all extant Yokutsan materials necessitate the division into several related languages, minimally adding three language-level entries (all extinct) to the one found in E16/E17/E18/E19/E20/E21/E22/E23/E24/E25/E26/E27/E28, i.e., Palewyami Yokuts, Buena Vista Yokuts and Tule-Kaweah Yokuts. See also: Yokuts [yok].""}, ""links"": [{""url"": ""https://www.wikidata.org/entity/Q4985474"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Buena_Vista_Yokuts"", ""label"": null}], ""meds"": [[""70381"", ""wordlist_or_less"", 1963, 22, ""Kroeber, Alfred Louis 1963""]]}",35.22038,language,-119.23748,North America,,Buena Vista Yokuts,"('Hometwoli [home1246]':1,'Tulamni [tula1254]':1)'Buena Vista Yokuts [buen1244]-l-':1",2796
False,Spoken L1 Language,0,0,0,,221,1415,ayc,sout2996,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://endangeredlanguages.com/lang/8111"", ""label"": ""Aymara""}, {""url"": ""https://grambank.clld.org/languages/sout2996"", ""label"": ""Southern Aymara""}, {""url"": ""https://en.wikipedia.org/wiki/Southern_Aymara_language"", ""label"": null}, {""url"": ""https://www.wikidata.org/entity/Q3508036"", ""label"": null}], ""meds"": [[""407133"", ""long_grammar"", 2014, 799, ""Matt Coler 2014""], [""38792"", ""long_grammar"", 2010, 532, ""Matt Coler 2010""], [""574669"", ""grammar"", 2009, 232, ""Marcapaillo Achu, Claudio 2009""], [""47203"", ""grammar"", 1969, 0, ""Tarifa Ascarrunz, Erasmo 1969""], [""114195"", ""grammar"", 1963, 0, ""Ross, E. 1963""], [""81926"", ""grammar"", 1894, 0, ""Uhle, Max 1894""], [""147193"", ""grammar_sketch"", 1891, 0, ""Middendorf, Ernst W. 1891""], [""98494"", ""wordlist_or_less"", 1870, 57, ""Forbes, David 1870""], [""161490"", ""wordlist_or_less"", 1616, 0, ""Torres Rubio, Diego de 1616""], [""17078"", ""wordlist_or_less"", 1612, 0, ""Bertonio, P. Ludovico 1612""], [""12597"", ""wordlist_or_less"", 1603, 0, ""Bertonio, P. Ludovico 1603""], [""144600"", ""wordlist_or_less"", 1574, 0, ""Diez de San Miguel, Garci 1964 [1574]""]]}",-17.1417,language,-70.3442,South America,,Southern Aymara,'Southern Aymara [sout2996][ayc]-l-':1,2797
False,Spoken L1 Language,0,0,0,,221,1415,ayr,cent2142,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://lexibank.clld.org/languages/johanssonsoundsymbolic-Aymara"", ""label"": ""Aymara""}, {""url"": ""https://wals.info/languoid/lect/wals_code_aym"", ""label"": ""Aymara (Central)""}, {""url"": ""https://grambank.clld.org/languages/cent2142"", ""label"": ""Central Aymara""}, {""url"": ""https://phoible.org/languages/cent2142"", ""label"": null}, {""url"": ""https://www.wikidata.org/entity/Q20526610"", ""label"": null}], ""meds"": [[""94485"", ""long_grammar"", 1969, 631, ""Herrero, Joaqu\u00edn and Daniel Cotari and Jaime Mej\u00eda 1969, 1970""], [""14563"", ""long_grammar"", 1967, 502, ""Wexler, Paul 1967""], [""44342"", ""long_grammar"", 1603, 360, ""Bertonio, P. Ludovico 1603""], [""144600"", ""wordlist_or_less"", 1574, 0, ""Diez de San Miguel, Garci 1964 [1574]""]]}",-17.0,language,-68.5,South America,,Central Aymara,'Central Aymara [cent2142][ayr]-l-':1,2798
False,Spoken L1 Language,0,0,0,,221,1416,NOCODE_Cauqui,cauq1239,"{""iso_retirement"": null, ""ethnologue_comment"": {""isohid"": ""NOCODE_Cauqui"", ""comment_type"": ""missing"", ""ethnologue_versions"": [""E16"", ""E17"", ""E18"", ""E19"", ""E20"", ""E21"", ""E22"", ""E23"", ""E24"", ""E25"", ""E26"", ""E27"", ""E28""], ""comment"": ""Jaqaru [jqr] is listed with a dialect Cauqui\n(Cachuy, Kawki). According to\n**hh:hvld:Hardman-de-Bautista:Jaqi**:148 the two languages are close but speakers of one are unable to understand or help transcribe a tape of the other, which must count as lack of intelligibility.\nHence, Cauqui (Cachuy, Kawki) should arguably have its own entry. See also: Jaqaru [jqr].""}, ""links"": [{""url"": ""https://lexibank.clld.org/languages/crossandean-Kawki"", ""label"": ""Kawki""}, {""url"": ""https://www.wikidata.org/entity/Q5370356"", ""label"": null}], ""meds"": [[""127166"", ""grammar_sketch"", 1956, 44, ""Matos, Jos\u00e9 1956""], [""99344"", ""wordlist_or_less"", 1889, 53, ""Darapsky, Ludwig 1889, 1890, 1890""]]}",-12.71823,language,-75.913623,South America,,Cauqui of Cachuy,'Cauqui of Cachuy [cauq1239]-l-':1,2799
